timestamp,x,y,z,qx,qy,qz,qw
1747728897.7569907,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.7632096,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.772097,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.7783737,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.784122,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.793119,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8002942,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8089635,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8183932,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.831193,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8396733,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.849883,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8545249,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8595526,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8644109,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8718672,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8799503,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8881972,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.8960261,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9042618,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9134915,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9201071,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9281185,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9359179,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9444265,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9536774,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9612544,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9719317,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9779005,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.9842315,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728897.993426,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.0005927,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.088547,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.0960498,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.104102,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.1124523,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.1200888,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.128708,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.1360023,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.143997,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.1522992,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.160046,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.1713014,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.181167,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.1952913,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.3199744,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.3286762,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.3360033,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.3440473,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.3527575,-1.415872482264679,-1.4498257941132164,0.0,-0.011542944237589836,-0.009941702708601952,-0.03871176764369011,0.9991342425346375
1747728898.3601213,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.3689983,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.3761413,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.38406,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.3924446,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.3999684,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4119658,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4176111,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4240346,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4319973,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4404707,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4517715,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4582715,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4641426,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.4731586,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.480458,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.491266,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.497751,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.5519924,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.55998,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.5683928,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.576148,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.583894,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.5918918,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.600094,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6085207,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.616014,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6240234,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6320596,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6402981,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6496375,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6565824,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6641223,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6726086,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6804862,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6900682,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.6962144,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7056048,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.714729,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7215395,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7330644,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7386057,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.744675,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7532582,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7617826,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.771063,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7778983,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7867317,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.7952707,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.801168,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.8121154,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.8185384,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.824156,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.8327656,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.8401077,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.8499756,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.85682,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.8641248,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.8748977,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.9199355,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.9279568,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.9360695,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.9440236,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.952295,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.9600713,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.968214,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.976129,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.9839573,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728898.9919238,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0003822,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0107536,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.016944,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0244474,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.034225,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0403845,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0516326,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0576272,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0639613,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0719874,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0799978,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.088476,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.0961282,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.1041448,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.1131942,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.1199894,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
1747728899.1287692,-1.415872482264679,-1.4498257941132164,0.0,-0.01157337799668312,-0.00993934366852045,-0.038712382316589355,0.9991338849067688
